module,msgid,msgstr,occurrences
intn_mrp_workorder_forwarding,You cannot change the work center of a work order that is in progress or cancelled.,,1
intn_mrp_workorder_forwarding,Access,,1
intn_mrp_workorder_forwarding,Allowed Users,,1
intn_mrp_workorder_forwarding,Create Internal Request,,1
intn_mrp_workorder_forwarding,Customer,,1
intn_mrp_workorder_forwarding,Expedient,,2
intn_mrp_workorder_forwarding,Finish work orders,,1
intn_mrp_workorder_forwarding,Forward multiple work orders,,1
intn_mrp_workorder_forwarding,Forwarded Receiver User,,1
intn_mrp_workorder_forwarding,Internal Request,,4
intn_mrp_workorder_forwarding,MRP Work Order Internal Request,,1
intn_mrp_workorder_forwarding,No work orders selected for forwarding.,,1
intn_mrp_workorder_forwarding,One or more work orders are already forwarded.,,1
intn_mrp_workorder_forwarding,Reference,,1
intn_mrp_workorder_forwarding,Source Work Center,,1
intn_mrp_workorder_forwarding,Start work orders,,1
intn_mrp_workorder_forwarding,Target Work Center,,1
intn_mrp_workorder_forwarding,Users allowed to start work orders on this work center.,,1
intn_mrp_workorder_forwarding,Work Center,,1
intn_mrp_workorder_forwarding,Work Orders,,1
intn_mrp_workorder_forwarding,You are not allowed to start work orders on this work center.,,1
intn_mrp_workorder_forwarding,You can only forward work orders from the same work center.,,1
intn_mrp_workorder_forwarding,You can only forward work orders that have not been started yet.,,1
intn_mrp_workorder_forwarding,You cannot start a work order while previous operations are not finished.,,1
intn_mrp_workorder_lab_registry,ID,,1
intn_mrp_workorder_lab_registry,Laboratory entry code cannot be changed once set.,,1
intn_onc_certification_requests,1 year,,1
intn_onc_certification_requests,1. Datos de la organizacion,,1
intn_onc_certification_requests,1. Datos del cliente - Solicitante,,2
intn_onc_certification_requests,1.2 Fabricante,,1
intn_onc_certification_requests,2 years,,1
intn_onc_certification_requests,2. Certificacion solicitada,,2
intn_onc_certification_requests,2. Esquema de certificacion,,1
intn_onc_certification_requests,2. Servicio solicitado,,1
intn_onc_certification_requests,2.1 Tipo de solicitud,,1
intn_onc_certification_requests,2.2 Tiempo de certificacion,,1
intn_onc_certification_requests,3 years,,1
intn_onc_certification_requests,3. Alcance de la certificacion,,1
intn_onc_certification_requests,3. Persona con discapacidad,,1
intn_onc_certification_requests,3.1 Alcance del sistema de gestion,,1
intn_onc_certification_requests,3.2 Personal,,1
intn_onc_certification_requests,3.3 Sitios,,1
intn_onc_certification_requests,4. Aclaraciones SGC,,1
intn_onc_certification_requests,4. Fecha tentativa auditoria inicial,,1
intn_onc_certification_requests,4. Idioma,,1
intn_onc_certification_requests,5. Datos de facturacion,,1
intn_onc_certification_requests,7. Autenticidad,,1
intn_onc_certification_requests,8. Declaracion del cliente,,1
intn_onc_certification_requests,"<select name=""certification_scheme"" id=""certification_scheme"" class=""form-select"" required=""required"">
                    <option value="""">Seleccionar esquema...</option>
                    <option value=""type_1b"">Esquema Tipo 1b - Lote de Productos</option>
                    <option value=""type_2"">Esquema Tipo 2 - Marca de Conformidad</option>
                    <option value=""type_4"">Esquema Tipo 4 - Marca de Conformidad</option>
                    <option value=""type_5"">Esquema Tipo 5 - Marca de Conformidad</option>
                    <option value=""type_6"">Esquema Tipo 6 - Marca INTN Servicios</option>
                </select>",,1
intn_onc_certification_requests,"<select name=""certification_years"" class=""form-select onc-scheme-field"">
                    <option value="""">Seleccionar...</option>
                    <option value=""1"">1 ano</option>
                    <option value=""2"">2 anos</option>
                    <option value=""3"">3 anos</option>
                    <option value=""other"">Otro</option>
                </select>",,1
intn_onc_certification_requests,"<select name=""language"" class=""form-select mb-2"" required=""required"">
                <option value=""es"">Espanol</option>
                <option value=""gn"">Guarani</option>
                <option value=""en"">Ingles</option>
                <option value=""pt"">Portugues</option>
                <option value=""other"">Otros</option>
            </select>",,1
intn_onc_certification_requests,"<select name=""norm_code"" class=""form-select"" required=""required"">
                        <option value="""">Norma...</option>
                        <option value=""iso_9001_2015"">ISO 9001:2015</option>
                        <option value=""np_38004_17"">NP 38 004 17</option>
                        <option value=""np_38002_16"">NP 38 002 16</option>
                        <option value=""other"">Otro</option>
                    </select>",,1
intn_onc_certification_requests,"<select name=""request_kind"" class=""form-select onc-scheme-field"">
                    <option value="""">Seleccionar...</option>
                    <option value=""initial"">Inicial</option>
                    <option value=""renewal"">Renovacion</option>
                    <option value=""other"">Otra</option>
                </select>",,1
intn_onc_certification_requests,"<select name=""request_kind"" class=""form-select"" required=""required"">
                        <option value="""">Seleccionar...</option>
                        <option value=""initial"">Inicial</option>
                        <option value=""renewal"">Renovacion</option>
                        <option value=""expansion"">Ampliacion</option>
                        <option value=""reevaluation"">Re-evaluacion</option>
                    </select>",,1
intn_onc_certification_requests,"<select name=""service_kind"" class=""form-select"" required=""required"">
                        <option value="""">Seleccionar...</option>
                        <option value=""pre_audit"">Pre-auditoria</option>
                        <option value=""initial"">Inicial</option>
                        <option value=""renewal"">Renovacion</option>
                        <option value=""expansion_reduction"">Ampliacion / Reduccion</option>
                    </select>",,1
intn_onc_certification_requests,"<span class=""o_stat_text"">ONC Form</span>",,1
intn_onc_certification_requests,<strong>Applicant:</strong>,,1
intn_onc_certification_requests,<strong>ONC Certification Form</strong>,,1
intn_onc_certification_requests,<strong>Organization:</strong>,,1
intn_onc_certification_requests,<strong>Scheme:</strong>,,1
intn_onc_certification_requests,<strong>Scope:</strong>,,1
intn_onc_certification_requests,<strong>Service:</strong>,,1
intn_onc_certification_requests,<strong>Type:</strong>,,1
intn_onc_certification_requests,Acepto los terminos y declaraciones del ONC,,1
intn_onc_certification_requests,"Acepto los terminos y declaraciones del ONC <span class=""text-danger"">*</span>",,3
intn_onc_certification_requests,Aclaracion de firma,,1
intn_onc_certification_requests,Acta constitucion fabricante,,1
intn_onc_certification_requests,Action Needed,,3
intn_onc_certification_requests,Actividades de terceros en el alcance,,1
intn_onc_certification_requests,Actividades o procesos,,1
intn_onc_certification_requests,Activities,,3
intn_onc_certification_requests,Activity Exception Decoration,,3
intn_onc_certification_requests,Activity State,,3
intn_onc_certification_requests,Activity Type Icon,,3
intn_onc_certification_requests,Additional specific regulation documentation,,1
intn_onc_certification_requests,Address,,3
intn_onc_certification_requests,Address is required.,,2
intn_onc_certification_requests,Adjuntos,,1
intn_onc_certification_requests,Alcance,,1
intn_onc_certification_requests,Alcance propuesto,,1
intn_onc_certification_requests,Ampliacion,,1
intn_onc_certification_requests,Ampliacion / Reduccion,,1
intn_onc_certification_requests,Applicant,,2
intn_onc_certification_requests,Applicant Address,,1
intn_onc_certification_requests,Applicant City,,1
intn_onc_certification_requests,Applicant Email,,1
intn_onc_certification_requests,Applicant File Number,,1
intn_onc_certification_requests,Applicant Legal Name,,1
intn_onc_certification_requests,Applicant address is required.,,1
intn_onc_certification_requests,Applicant city is required.,,1
intn_onc_certification_requests,Applicant email is required.,,1
intn_onc_certification_requests,Applicant meets requirements,,1
intn_onc_certification_requests,Applicant name is required.,,1
intn_onc_certification_requests,Application form complete,,1
intn_onc_certification_requests,Area,,2
intn_onc_certification_requests,Area (ej. Direccion),,1
intn_onc_certification_requests,Area (ej. Produccion),,1
intn_onc_certification_requests,At least one site is required.,,1
intn_onc_certification_requests,Attachment Count,,3
intn_onc_certification_requests,Authenticity,,1
intn_onc_certification_requests,Authorized Signatory,,1
intn_onc_certification_requests,Authorized signatory is required.,,1
intn_onc_certification_requests,Autorizaciones de funcionamiento,,1
intn_onc_certification_requests,Billing,,1
intn_onc_certification_requests,Billing Contact,,1
intn_onc_certification_requests,Billing Email,,1
intn_onc_certification_requests,Billing Phone,,1
intn_onc_certification_requests,Billing RUC,,1
intn_onc_certification_requests,Billing RUC is required.,,1
intn_onc_certification_requests,Billing contact is required.,,1
intn_onc_certification_requests,Billing email is required.,,1
intn_onc_certification_requests,Billing name is required.,,1
intn_onc_certification_requests,Billing phone is required.,,1
intn_onc_certification_requests,C.I.C.,,1
intn_onc_certification_requests,"C.I.C. <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Cantidad,,1
intn_onc_certification_requests,Cargo,,1
intn_onc_certification_requests,"Cargo contacto <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Certificacion ONC,,1
intn_onc_certification_requests,Certificado existencia y representacion legal,,1
intn_onc_certification_requests,Certificado otro organismo,,1
intn_onc_certification_requests,Certificado por otro organismo,,1
intn_onc_certification_requests,Certificate of legal existence and representation,,1
intn_onc_certification_requests,Certification,,1
intn_onc_certification_requests,Certification Period,,1
intn_onc_certification_requests,Certification Request Type,,1
intn_onc_certification_requests,Certification Scheme,,2
intn_onc_certification_requests,Certification period is required.,,1
intn_onc_certification_requests,Certification request type is required.,,1
intn_onc_certification_requests,Certification scheme is required.,,1
intn_onc_certification_requests,Certification scope is required.,,2
intn_onc_certification_requests,Certified by Another Body,,1
intn_onc_certification_requests,City,,1
intn_onc_certification_requests,City is required.,,1
intn_onc_certification_requests,Ciudad,,1
intn_onc_certification_requests,Ciudad / Pais,,1
intn_onc_certification_requests,"Ciudad <span class=""text-danger"">*</span>",,2
intn_onc_certification_requests,Commercial Brand,,1
intn_onc_certification_requests,Commercial trademark registration,,1
intn_onc_certification_requests,Company,,3
intn_onc_certification_requests,Completado por,,1
intn_onc_certification_requests,Completer Role,,1
intn_onc_certification_requests,Completer role is required.,,1
intn_onc_certification_requests,Consultancy / Internal Audit Provider,,1
intn_onc_certification_requests,Consultoria / auditoria interna contratada,,1
intn_onc_certification_requests,Contact Email,,2
intn_onc_certification_requests,Contact Person,,1
intn_onc_certification_requests,Contact Phone,,2
intn_onc_certification_requests,Contact Role,,1
intn_onc_certification_requests,Contact email is required.,,2
intn_onc_certification_requests,Contact name is required.,,1
intn_onc_certification_requests,Contact person is required.,,1
intn_onc_certification_requests,Contact phone is required.,,2
intn_onc_certification_requests,Contact responsible for managing the request.,,3
intn_onc_certification_requests,Contact role is required.,,1
intn_onc_certification_requests,Contacto,,1
intn_onc_certification_requests,"Contacto <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,"Contacto ONC <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Contract Number,,1
intn_onc_certification_requests,Contract number is required for renewal.,,1
intn_onc_certification_requests,Contrato N,,1
intn_onc_certification_requests,Copia documento identidad,,1
intn_onc_certification_requests,Correo,,2
intn_onc_certification_requests,"Correo <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Correo contacto,,1
intn_onc_certification_requests,"Correo contacto <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Correo electronico,,1
intn_onc_certification_requests,"Correo electronico <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Could not create request.,,1
intn_onc_certification_requests,Created by,,5
intn_onc_certification_requests,Created on,,5
intn_onc_certification_requests,Cual organismo,,1
intn_onc_certification_requests,Declaration,,1
intn_onc_certification_requests,Declaration Date,,1
intn_onc_certification_requests,Declaration Place,,1
intn_onc_certification_requests,Declaration date is required.,,1
intn_onc_certification_requests,Declaration place is required.,,1
intn_onc_certification_requests,Declarations Accepted,,3
intn_onc_certification_requests,Detalle SGC,,1
intn_onc_certification_requests,Detalle equipos seguridad,,1
intn_onc_certification_requests,Detalle otra solicitud,,1
intn_onc_certification_requests,Detalle producto similar certificado,,1
intn_onc_certification_requests,Direccion,,1
intn_onc_certification_requests,"Direccion <span class=""text-danger"">*</span>",,3
intn_onc_certification_requests,"Direccion entrega factura <span class=""text-danger"">*</span>",,1
intn_onc_certification_requests,Direccion fabrica,,1
intn_onc_certification_requests,Disability Detail,,1
intn_onc_certification_requests,Display Name,,5
intn_onc_certification_requests,Distancia casa matriz de otros sitios,,1
intn_onc_certification_requests,Documentacion adicional reglamento,,1
intn_onc_certification_requests,Documentacion produccion / SGC,,1
